tec|Evropská navigace se pomalu blíží. Galileo má 10 satelitů, chybí ještě 20
ona|OBRAZEM: Rudá rtěnka, zářivá pleť. Letní trendy v líčení podle celebrit
spo|Slovinci přehráli i Francii, místa v play-off berou Ukrajinci a Řekové
spo|Slováci mají na zápasy s Českem jedenáct krajánků z české extraligy
spo|Zlín i Slovácko čekají generálky před startem ligy
spo|Terénní lukostřelkyně Macková získala na Světových hrách bronz
tec|Tablet z vás udělá hudebníka a ještě pohlídá čas
zpr|Západní civilizace je v sázce, řekl Trump v prvním evropském projevu
spo|Poruchy na lince šéftrenér-hráči, promluvil brněnský šéf o Habancovi
tec|Konec romantických snů. Den, kdy lidstvo odhalilo pravou tvář Marsu
spo|Kouč volejbalistek kapitánku nepostavil: Nebyl důvod, aby šla do hry
zpr|Rozhodnuto. Takhle se změní Václavák, nejslavnější náměstí v zemi
tec|Proč se v Bulharsku nemůže opakovat průšvih typu Opencard
tec|Vaše televize spotřebuje více elektřiny, než by měla. Je to podvod?
zpr|Občany EU v Británii čekají změny. Kvůli brexitu projdou novou registrací
spo|Vazy nevazy, průkopnice Navrátilová se nedokázala All Star Game vzdát
tec|Na český trh dorazily filmy v opravdovém 4K. Chystá se i Anděl Páně 2
spo|Plíšková je oficiálně novou světovou jedničkou. Žebříček vede o 185 bodů
zpr|Analytik: Reformu justice hájí Kaczyński tím, že maže pozůstatky socialismu
spo|Posila Jiráček: Zlín si na sebe ušil malý bič, ale může navázat na Plzeň
tec|Apple odkládá spuštění své televizní služby. Chybí mu obsah
tec|Největší sluchátková revoluce? Avento se přizpůsobí uším posluchače
spo|Zůstáváme! Kadlec, Frýdek ani Karavajev ze Sparty neodejdou. Co Vácha?
zpr|Babišovy sny či „Česani“. Úřad prověří, zda strany plní pravidla kampaní
spo|OBRAZEM: Saganova diskvalifikace, Froome zase králem. Okamžiky Tour 2017
spo|Dal první gól Jihlavy, tak bude platit. Parťáci mu vyměřili dva tisíce
tec|Panasonic přiváží akumulátory pro domácnost do Evropy. Pohlídá vám i stan
tec|Microsoft tvrdí, že lidé mění MacBooky za Surfacy, ale neuvádí čísla
spo|Poslední sezona? Tyhle myšlenky jen zatěžují, odmítá plzeňský Kadlec
tec|Lidé se přišli podívat na výbuch. Tak vznikala před 190 lety železnice
zpr|Do Česka míří ochlazení. Léto se vrátí až v půlce příštího týdne
ona|Poradna: Dcera se chce odstěhovat k příteli a odejít ze školy
spo|Špotáková jde do boje: Postele jsou úzké, ale signály pozitivní
zpr|Vodní pumpa značky Harvey. Kde se vzala bouře, která spláchla Houston
spo|Manželství na písku. Jsme pro lidi žhavé téma, diví se Nauschovi
ona|Sprchovat se denně je zbytečné, stačí to i jednou do týdne, tvrdí lékaři
spo|Vácha ve Spartě prodloužil smlouvu. Ale podzim stráví v Liberci
spo|Titul mistra Evropy si v silničním závodě vyjel Nor Kristoff
zpr|Jak čelit migraci a teroru? Z uchazečů o Hrad u čtenářů vyhrál Drahoš
spo|Domácí budou pod tlakem, věří kouč Růžička. Chce dominovat v protiútoku
zpr|Na jihu Moravy bude až 37 stupňů, v Čechách se objeví silné bouřky
zpr|Macron bude k Francouzům promlouvat z rádia, dohání ztracenou popularitu
spo|Vítkovice sázejí na psychickou pohodu a poctivou práci
spo|Já a nejlepší? Na Crosbyho mi pořád něco schází, tvrdí McDavid
tec|Na Slunci proběhla největší erupce za 12 let. K Zemi dorazí v pátek
zpr|Lex Drábová? Úředníci zůstanou i zastupiteli, navrhují Chovanec a Gazdík
zpr|Student vraždil ve škole v USA. Střelbami byl posedlý, tvrdí spolužáci
spo|Chceme dominovat po celou sezonu, vyhlásil pražský vítěz Bulut
ona|Příběh Evy: Otec tají rakovinu. Jak mu můžeme pomoct, když nic nevíme
tec|Zemřel Petr Hájek, slavný český vědec. Zkoumal „fuzzy“ logiku nejistoty
ona|OBRAZEM: Známí muži se chlubí tetováním. Zakrývají přirozenou krásu
zpr|Šéf agentury pro sociální začleňování končí, odchází do komerční sféry
tec|Je Snowden zrádce, nebo hrdina? Cítím se nevinen, ale obětuji se, říká
spo|V Misanu bylo mokro, a tak si Kornfeil dojel pro sedmé místo
zpr|Británie chce po brexitu filtrovat imigranty, delší pobyt dá jen odborníkům
ona|Recept proti stárnutí existuje. Místo vrásek řešte jas, skvrny a vlasy
zpr|Nová budova štrasburského europarlamentu nese jméno Václava Havla
spo|Tenis hraju jen pro peníze, přiznává australský talent Tomic
ona|Žena si vzala sebe samu, protože ji baví být single
zpr|Postojem k milostem zaujal Hilšer, v Otázce pro prezidenta vyhrál podruhé
zpr|Rusko vykáže 755 amerických diplomatů. Tolik jich tam nemáme, zní z USA
zpr|Itálie zavedla kodex pro záchranu migrantů, některé organizace ho odmítly
tec|V Austrálii spustili obří farmu, která se obejde bez sladké vody
spo|Kvitová se rvala statečně, její cesta US Open končí ve čtvrtfinále
tec|Ruská neviditelná superstíhačka má nejistou budoucnost
spo|Chirurg Kebrle o ruce Kvitové: Jako by hrála se zataženou ruční brzdou
spo|V Plzni i na Slavii gólová zábava, v Brně jenom sparťanský zmar
zpr|Tlumočníci nazvali útok v Hurghadě terorem, egyptská služba je propustila
zpr|V Barceloně havaroval vlak, zraněných je přes padesát
spo|Čtyřkajak pro Račice možná změní loď. Já jsem na starší, vtipkuje nováček
spo|Van Niekerk na šampionátu v Londýně tajil zranění, teď ukončil sezonu
spo|EuroBasket si nezahrají Vyoral a Pecháček, šanci dostal nováček Puršl
zpr|Nahlížel nám do vozu, vysvětlil policista u soudu, proč zadrželi studenta
tec|Na některé počítače nejde nahrát Linux místo Windows. Kdo za to může?
tec|Google byl v Česku skoro dvě hodiny nedostupný kvůli technické příčině
zpr|VIDEO: Zlatý retrívr zachránil tonoucího jelena, stal se hrdinou internetu
spo|Nezastavilo ho ani vážné zranění páteře: Chci zase dělat, co miluju
tec|Software zdarma: Aktivujte si efektní lock screen tapety
tec|Veřejné osvětlení bude fungovat i jako nouzová navigace, plánuje Fujitsu
spo|Nejdřív pohár, pak hned derby. V těžkých dnech Slavia prostřídá sestavu
spo|US OPEN: Karolína Plíšková i Strýcová postupují, Kerberová titul neobhájí
spo|Plzeňští házenkáři v prvním herním testu zdolali Landshut
zpr|VIDEA TÝDNE: Těžký život tramvajáků, pořezaná ruka Kvitové a zápas století
spo|Biker Hynek byl na Dolomitenmannu v Rakousku znovu třetí
spo|Rosický onemocněl. Proti Slovácku bude hrát Sparta bez něj
zpr|Jeruzalém hlídají tisíce čidel, víme, kde co praskne, říká vodohospodář
spo|Pohárové zápasy budou velká jízda, těší se zlínský záložník Holzer
zpr|Z okolí Benešova se stalo válečné cvičiště nacistů, místní vystěhovali
spo|Na Angliru, horu hor. Královská etapa Vuelty vede letos na mytický vrchol
zpr|Mladý pár v nemocnici osahával figurínu sestřičky a ukradl jí odznak
tec|Čínští kosmonauti poprvé vstoupili do své nové vesmírné laboratoře
ona|Indka porodila své první dítě v sedmdesáti letech, otci dítěte je 79
ona|Dnešní mládež je nepřizpůsobivá a chce mít všechno hned, říká lékařka
zpr|Itálie se peče v tlakové výši Lucifer, na Sardinii naměřili 50 stupňů
zpr|Muž obvinil partnerku z nevěry, vrazila mu za to kudlu do zad
spo|Jdeme správným směrem, věří biatlonistka Vítková před sezonou
spo|Bikerovi Hynkovi unikl další bronz z ME v maratonu o deset vteřin
tec|Máme první fosílii čtyřnohého hada. Ale odkud?
spo|Změna plánu: Sáblíková po olympiádě končit nehodlá. Co ji žene dál?
spo|Macek zůstává ve druhé italské lize, Juventus ho půjčí Cremoně
zpr|Organizovali prostituci dívek na útěku z ústavů. Soud jim dal osm let
zpr|Kamionu se v kopci vzpříčil návěs. Při tragické srážce zemřel řidič audi
zpr|Policie hledá muže, který ubližoval tříletému chlapci. Bil ho do hlavy
spo|Bojovník Cink: Ostatní odpadali, já se pořád držel. Až mě to překvapilo
ona|Příběh Mariky: Přítelovi vadí, že můj dospělý syn bydlí se mnou
spo|Vítěznou jízdu havlíčkobrodských softbalistů zastavilo až finále
spo|Sparťanské posilování pokračuje, z Galatasaraye přichází obránce Kaya
spo|Výhry a první postup. Českým plážovým volejbalistkám zatím MS vychází
spo|Kristýna Plíšková nestačila v Tokiu na japonskou kvalifikantku  Katóovou
tec|Apple vypne v novém macOS podporu Flash. Ten má novou neopravenou chybu
zpr|Ševcov nespáchal natáčením sprejování přestupek, rozhodla Praha 6
spo|Když závod rozhodnou pneumatiky. Ferrari zradila jeho dosavadní přednost
zpr|Kurdové stojí na rozcestí. Společný Kurdistán je jen sen, říká analytik
tec|Sověti zvažovali, že při letu na Měsíc využijí čerpací stanici na orbitě
zpr|Muž chtěl směnit nalezená eura s čínskými znaky, hrozí mu osm let vězení
spo|Slovácko - Ostrava 5:2, šest gólů v první půli, domácí mají první výhru
zpr|Češi v Turecku dostali za spolupráci s kurdskou YPG šest a čtvrt roku
zpr|Zloději ukradli z kašny hotelu bronzovou sochu, pátrá po nich policie
zpr|Trump chce znát citlivá data o voličích, dvacítka států USA mu je nevydala
spo|Češi se zlepšili, Německo vyhrálo se štěstím, píše německý tisk
spo|Přišla o nohy, i fotbalisté Teplic jí pomůžou ke sportovním protézám
zpr|Obvinění poslanci Borka a Novotný se brání. Zvažují žalobu na Kušnierze
ona|Na talířku: rychlá zeleninová polévka
ona|Cestujte ve velkém stylu. Nápady najdete v prázdninových kolekcích
zpr|Muž zbil v baru bratra do bezvědomí, zahrádku zasypal židlemi a sklenicemi
spo|Začala Liga mistrů: Chelsea i Bayern vedou, Vaclík v Manchesteru drží nulu
zpr|Soudy zrychlují svou práci, ukázala zpráva ministerstva spravedlnosti
tec|Byt jako klícku si můžete navrhnout sami. Stačí tablet
zpr|Čínští turisté hajlovali před Říšským sněmem, zatkla je policie
ona|Chcete se zbavit akné? Lépe jezte a sledujte reakce pleti, radí experti
zpr|VIDEO: Opilý řidič se hádal se strážníky, pak zul žabky a chtěl utéci
zpr|Kanadský sniper zasáhl islamistu ze dvou mil, cíl v dálce spíš tušil
spo|Němci se námi moc nezabývají. Ale výhoda to není, míní Jarolím
zpr|Bagdádího by v čele IS mohl nahradit lídr z Libye. Má i francouzský pas
ona|Poradna: Dvouletý syn kouše a škrábe manžela
zpr|Lvice kojila opuštěné leopardí mládě. V divočině jde o unikát, říká odborník
tec|„Pickup“ tramvaj už zase krouží Prahou. Podívejte se na přímý přenos
spo|Vastl byl na mistrovství světa v Austrálii mezi bikery do 23 let šestý
tec|Jaderný arzenál USA stále řídí počítače na osmipalcové diskety
zpr|Netanjahu brojí proti běžencům z Afriky, chce je deportovat soudu navzdory
tec|Ruský politik chce zakázat Windows 10. Považuje je za nástroj špionáže
ona|Porazila jsem rakovinu, ale ničí mě následky. Bez koní už bych tu nebyla
ona|Návrhářka Rajská se vrátila k folklóru. Zlákala i Janu Tvrdíkovou
zpr|Od teroru v Libyi k nudě v Itálii. Uprchlíci v Catanii sní o lepším životě
tec|Svoboda internetu dostává zabrat. Dvě třetiny lidí jsou vystaveny cenzuře
zpr|Rozdrcené ruce a spirála dluhů. Kambodžské cihly páchnou dětskou krví
spo|Boltových 24 hodin. Takovou grimasu nikdy při běhu nedělal, říkal Johnson
spo|Olomouc - Slavia 1:1, Jemelka srovnal rukou, hosté pálili šance
zpr|Lidé dlouhodobě nemocní dostanou vyšší nemocenskou, schválil Senát
spo|Smutek i zklamání. Welsch ve 37 letech ukončil reprezentační kariéru
zpr|Výměna zámku za 32 tisíc. „Šmejd“ vnutil předražené opravy desítkám seniorů
ona|Jessica Alba ukázala masku, která jí pomáhá udržovat krásnou pleť
ona|OBRAZEM: Sexy křivky opravdových žen. Plus size modelky v prádle
ona|Jsem hubená, ale zdravá, brání svou postavu australská modelka
spo|Bravo, mistře oboru. Jak Lafata pokořil metu 200 ligových gólů
zpr|USA ohlásily, že v Jemenu zabily dalšího z vůdců al-Káidy
spo|Štybar: Už jsem se cítíl líp. Snad dostanu v sobotu šanci něco zkusit
spo|LAVER CUP: Nadal, Federer, Berdych či Kyrgios. Kdo dále míří do Prahy?
zpr|Soud se vrátil ke kauze trafik. Obžaloba je bizarní, řekl na úvod Nečas
tec|V Číně vytvořili opice s autismem. Cílem je pochopit tuto poruchu u lidí
spo|Řekové před bojem: hádky, rvačka a kyselo po zranění tahouna
ona|Markéta Fialová: Trpím na boty, ale nechtějte, abych je počítala
zpr|KLDR se pyšní svými známkami. Živí propagandu a hrozí imperialistům
tec|Bitcoin se rozdělí na dvě měny. Může to snížit cenu původního bitcoinu
spo|Přindiš vyhrál jako první český kajakář slalomový Světový pohár
spo|Froome útočil na větru. Matthews má další etapu a přiblížil se Kittelovi
zpr|Seals, ponorka, vylodění. Ruská flotila je kvůli cvičení NATO v pohotovosti
spo|Zápas po pěti měsících. Jan Káňa zjišťuje, jak reaguje zraněná ruka
zpr|Putin se pochlubil videem náletu na IS, ukazoval však útok Američanů
spo|Štybar: Drsná etapa. Udělal jsem, co jsem mohl, a teď jsem K. O.
zpr|Hejtman Čunek vyhlásil stav nebezpečí, divočáky má zastavit elektrický plot
spo|Vy teda lítáte, slýchali Znojemští orli v přípravě chválu
spo|Nejtěžší zápas Michaela Jordana a jak se rodil první Dream Team
spo|Dvořák porazil ve finiši Frenzela, čeští sdruženáři vyhráli Letní GP
spo|Koulař Staněk vyhrál ve Varšavě ve vyrovnaném českém rekordu
ona|Valentýnský kvíz má vítěze. Rozdali jsme 15 balíčků kosmetiky
spo|Dvanáct tisíc fanoušků na přátelák? Byl jsem v šoku, přiznal Škoda
zpr|Babiš: Nevím, kde Zeman vzal, že bych měl jít do vazby
tec|Tipy na zajímavé weby: aktivujte si strážce letákových slev
zpr|Dálnici D11 blokoval u Prahy převrácený náklaďák, tvořila se kolona
tec|A je konec. Na Windows XP a Vista už prohlížeč Chrome nebude bezpečný
zpr|VIDEO: Na pohřební kočár se před 80 lety složili lidé. V obci jej vystaví
ona|Nechtějte být superženou. Nemějte výčitky a zvládnete práci i rodinu
zpr|Obec zavedla mýtné, prodejem povolení k průjezdu vydělala už sto tisíc
zpr|Uprchlíka z KLDR zničil kapitalismus a posměch, chce se vrátit domů
ona|VIDEO: V Izraeli zakázali reklamu s kráskou Bar Refaeli v plavkách
zpr|Maličký displej před okem má dát vojákům v boji taktickou převahu
tec|V obýváku rozproudí večírek, v ložnici vášně. Aurora reaguje i na zvuk
zpr|Jemenci mučí vězně s tichým souhlasem spojenců. Bijí je i opékají na rožni
tec|Modul BEAM se ve vesmíru nafoukl a je připraven na vstup lidí
spo|Petřikov skončil na MS judistů pátý, nestačil na šampiony
spo|Neúspěchy českých plavců, žádný na postup z rozplaveb na MS nedosáhl
zpr|Strážníci naberou osmnáctileté. Sloužit budou beze zbraně a bez majáčků
spo|Tři ruské házenkářky měly dopingový nález. Prý může jít o provokaci
tec|Malý zázrak: zmrzlá sonda Philae se po půlroce ozvala z komety
tec|Google Drive si lépe poradí s více verzemi jednoho souboru
spo|Jak vyzrát na vedro? Cink jezdí s bidonem na zádech, Štybar sází na vítr
spo|Jablonec ztratil Zreľáka, kouč má jen dva útočníky: Pracuje se na tom
tec|Probuzení obra? Německo chce dávat na obranu 2% HDP
zpr|Lupiči se slzným plynem sebrali poslíčkovi s pizzou klíče od auta
spo|Hangovo mrzuté léto: přišel o NBA i Barcelonu, o výplatu se musel přít
ona|Gabriela Koukalová udává nový trend. Líčení, které vydrží vítr i mráz
spo|Čeští futsalisté se chystají na baráž o ME, poprvé chtějí porazit Srbsko
zpr|Ruska si postěžovala Putinovi, zbavil ji gigantické skládky i starosty
zpr|Každý třetí Bavor si přeje odtržení od Německa, ukázal průzkum
spo|Takový začátek jsme si představovali, zářili hokejisté Vsetína
zpr|Volný pohyb mezi Británií a EU skončí v březnu 2019, řekl mluvčí Mayové
